ticket_id,title,description,summary,log_entries
30930700,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-25 16:28] DBA acknowledged the incident. || [2025-09-25 16:38] Investigated system performance counters. || [2025-09-25 16:48] Checked SQL server error logs. || [2025-09-25 17:04] Identified root cause: Log send queue high delaying synchronization. || [2025-09-25 17:14] Applied mitigation step. || [2025-09-25 17:21] Service returned to healthy state.
6667e723,SQL server db connection,SQL server db connection,SQL server db connection observed. Possible reason: SQL service not online due to failure.,[2025-09-11 16:28] DBA acknowledged the incident. || [2025-09-11 16:37] Investigated system performance counters. || [2025-09-11 16:51] Checked SQL server error logs. || [2025-09-11 17:08] Identified root cause: SQL service not online due to failure. || [2025-09-11 17:26] Applied mitigation step. || [2025-09-11 17:34] Service returned to healthy state.
05e627f4,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: More connections than expected hitting the server.,[2025-09-29 16:28] DBA acknowledged the incident. || [2025-09-29 16:39] Investigated system performance counters. || [2025-09-29 16:51] Checked SQL server error logs. || [2025-09-29 17:05] Identified root cause: More connections than expected hitting the server. || [2025-09-29 17:21] Applied mitigation step. || [2025-09-29 17:27] Service returned to healthy state.
0fae8741,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-09-24 16:28] DBA acknowledged the incident. || [2025-09-24 16:47] Investigated system performance counters. || [2025-09-24 16:52] Checked SQL server error logs. || [2025-09-24 17:10] Identified root cause: Log send queue high delaying synchronization. || [2025-09-24 17:27] Applied mitigation step. || [2025-09-24 17:40] Service returned to healthy state.
8e2d5961,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Transaction log growth issue filling disk.,[2025-09-16 16:28] DBA acknowledged the incident. || [2025-09-16 16:41] Investigated system performance counters. || [2025-09-16 16:59] Checked SQL server error logs. || [2025-09-16 17:07] Identified root cause: Transaction log growth issue filling disk. || [2025-09-16 17:15] Applied mitigation step. || [2025-09-16 17:22] Service returned to healthy state.
93e7c0c8,SQL server db connection,SQL server db connection,"SQL server db connection observed. Possible reason: Listener switch-over happened, DB inaccessible for some time.","[2025-09-07 16:28] DBA acknowledged the incident. || [2025-09-07 16:40] Investigated system performance counters. || [2025-09-07 16:48] Checked SQL server error logs. || [2025-09-07 17:00] Identified root cause: Listener switch-over happened, DB inaccessible for some time. || [2025-09-07 17:05] Applied mitigation step. || [2025-09-07 17:24] Service returned to healthy state."
1a8d8855,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:46] Investigated system performance counters. || [2025-09-13 16:53] Checked SQL server error logs. || [2025-09-13 16:58] Identified root cause: Application logic causing circular locking. || [2025-09-13 17:05] Applied mitigation step. || [2025-09-13 17:24] Service returned to healthy state.
3c17b49c,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-10-02 16:28] DBA acknowledged the incident. || [2025-10-02 16:41] Investigated system performance counters. || [2025-10-02 16:48] Checked SQL server error logs. || [2025-10-02 17:03] Identified root cause: Poor transaction isolation levels. || [2025-10-02 17:12] Applied mitigation step. || [2025-10-02 17:20] Service returned to healthy state.
1c1c338a,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Batch queries holding locks too long.,[2025-09-22 16:28] DBA acknowledged the incident. || [2025-09-22 16:38] Investigated system performance counters. || [2025-09-22 16:56] Checked SQL server error logs. || [2025-09-22 17:11] Identified root cause: Batch queries holding locks too long. || [2025-09-22 17:24] Applied mitigation step. || [2025-09-22 17:34] Service returned to healthy state.
8f418442,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: In-Memory OLTP pressure.,[2025-09-19 16:28] DBA acknowledged the incident. || [2025-09-19 16:48] Investigated system performance counters. || [2025-09-19 17:06] Checked SQL server error logs. || [2025-09-19 17:18] Identified root cause: In-Memory OLTP pressure. || [2025-09-19 17:23] Applied mitigation step. || [2025-09-19 17:39] Service returned to healthy state.
02eebff5,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Cluster service instability.,[2025-09-19 16:28] DBA acknowledged the incident. || [2025-09-19 16:47] Investigated system performance counters. || [2025-09-19 16:56] Checked SQL server error logs. || [2025-09-19 17:16] Identified root cause: Cluster service instability. || [2025-09-19 17:23] Applied mitigation step. || [2025-09-19 17:40] Service returned to healthy state.
09f5cd9a,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: Queries returning too many rows causing overload.,[2025-10-05 16:28] DBA acknowledged the incident. || [2025-10-05 16:36] Investigated system performance counters. || [2025-10-05 16:45] Checked SQL server error logs. || [2025-10-05 17:04] Identified root cause: Queries returning too many rows causing overload. || [2025-10-05 17:21] Applied mitigation step. || [2025-10-05 17:31] Service returned to healthy state.
63ce9638,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck,SQL server disk I/O bottleneck observed. Possible reason: Missing indexes leading to full scans.,[2025-09-24 16:28] DBA acknowledged the incident. || [2025-09-24 16:45] Investigated system performance counters. || [2025-09-24 16:55] Checked SQL server error logs. || [2025-09-24 17:03] Identified root cause: Missing indexes leading to full scans. || [2025-09-24 17:17] Applied mitigation step. || [2025-09-24 17:27] Service returned to healthy state.
c639a497,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-13 16:28] DBA acknowledged the incident. || [2025-09-13 16:41] Investigated system performance counters. || [2025-09-13 16:46] Checked SQL server error logs. || [2025-09-13 16:54] Identified root cause: Automatic failover triggered. || [2025-09-13 17:11] Applied mitigation step. || [2025-09-13 17:29] Service returned to healthy state.
7c4f052d,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Automatic failover triggered.,[2025-09-19 16:28] DBA acknowledged the incident. || [2025-09-19 16:36] Investigated system performance counters. || [2025-09-19 16:50] Checked SQL server error logs. || [2025-09-19 17:01] Identified root cause: Automatic failover triggered. || [2025-09-19 17:08] Applied mitigation step. || [2025-09-19 17:28] Service returned to healthy state.
e4fe0786,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: In-Memory OLTP pressure.,[2025-10-04 16:28] DBA acknowledged the incident. || [2025-10-04 16:38] Investigated system performance counters. || [2025-10-04 16:51] Checked SQL server error logs. || [2025-10-04 17:02] Identified root cause: In-Memory OLTP pressure. || [2025-10-04 17:21] Applied mitigation step. || [2025-10-04 17:36] Service returned to healthy state.
8a9515d1,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: A bad or inefficient query running too long.,[2025-09-18 16:28] DBA acknowledged the incident. || [2025-09-18 16:41] Investigated system performance counters. || [2025-09-18 16:53] Checked SQL server error logs. || [2025-09-18 17:00] Identified root cause: A bad or inefficient query running too long. || [2025-09-18 17:12] Applied mitigation step. || [2025-09-18 17:17] Service returned to healthy state.
cc64ed75,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Application logic causing circular locking.,[2025-09-26 16:28] DBA acknowledged the incident. || [2025-09-26 16:35] Investigated system performance counters. || [2025-09-26 16:41] Checked SQL server error logs. || [2025-09-26 16:48] Identified root cause: Application logic causing circular locking. || [2025-09-26 17:01] Applied mitigation step. || [2025-09-26 17:06] Service returned to healthy state.
69e836f1,SQL server high CPU,SQL server high CPU,SQL server high CPU observed. Possible reason: More connections than expected hitting the server.,[2025-09-08 16:28] DBA acknowledged the incident. || [2025-09-08 16:37] Investigated system performance counters. || [2025-09-08 16:44] Checked SQL server error logs. || [2025-09-08 16:59] Identified root cause: More connections than expected hitting the server. || [2025-09-08 17:11] Applied mitigation step. || [2025-09-08 17:20] Service returned to healthy state.
67114719,SQL server availability group failover,SQL server availability group failover,SQL server availability group failover observed. Possible reason: Log send queue high delaying synchronization.,[2025-10-04 16:28] DBA acknowledged the incident. || [2025-10-04 16:39] Investigated system performance counters. || [2025-10-04 16:57] Checked SQL server error logs. || [2025-10-04 17:08] Identified root cause: Log send queue high delaying synchronization. || [2025-10-04 17:20] Applied mitigation step. || [2025-10-04 17:40] Service returned to healthy state.
d5e7807d,SQL server memory pressure,SQL server memory pressure,SQL server memory pressure observed. Possible reason: High concurrent query execution.,[2025-09-14 16:28] DBA acknowledged the incident. || [2025-09-14 16:39] Investigated system performance counters. || [2025-09-14 16:50] Checked SQL server error logs. || [2025-09-14 17:05] Identified root cause: High concurrent query execution. || [2025-09-14 17:23] Applied mitigation step. || [2025-09-14 17:43] Service returned to healthy state.
8efd85bb,SQL server deadlocks,SQL server deadlocks,SQL server deadlocks observed. Possible reason: Poor transaction isolation levels.,[2025-09-23 16:28] DBA acknowledged the incident. || [2025-09-23 16:46] Investigated system performance counters. || [2025-09-23 17:02] Checked SQL server error logs. || [2025-09-23 17:21] Identified root cause: Poor transaction isolation levels. || [2025-09-23 17:35] Applied mitigation step. || [2025-09-23 17:52] Service returned to healthy state.
